"Eval '/home/users/amazouz/Tool/microlaunch/Libraries/energy/energy.so'","Eval '/home/users/amazouz/Tool/likwid_power/likwid_energy.so'","Eval '/home/users/amazouz/Tool/microlaunch/Libraries/pfmcounters/pfmcounters.so'","Eval '/home/users/amazouz/Tool/microlaunch/Libraries/timer/timer.so'","Eval '/home/users/amazouz/Tool/microlaunch/Libraries/cpuTemp/cpuTemp.so'","Id of current run","Number of resumes","Number of arrays","Vector #1 alignment",
2527.740000,353.849258,38341031965.000000,126775957465.000000,32.500000,1,0,1,0,
2521.440000,353.885437,38342424392.000000,126773305801.000000,33.000000,1,0,1,0,
2527.200000,353.204514,38342840232.000000,126774620373.000000,33.500000,1,0,1,0,
2522.160000,352.985077,38341192638.000000,126774409053.000000,33.500000,1,0,1,0,
2525.400000,352.936111,38342635117.000000,126773838632.000000,33.500000,1,0,1,0,
