0.110271581751975 0.110271581751975 0
0.17331384780776 0.17331384780776 0
0.159210557933587 0.159210557933587 0
0.22208006740574 0.22208006740574 0
0.137475034699303 0.137475034699303 0
0.240929334128667 0.240929334128667 0
0.231763998640073 0.231763998640073 0
0.240982146519698 0.240982146519698 0
0.0537774227894232 0.0537774227894232 0
0.0453879544592688 0.0453879544592688 0
-0.0361358462242887 -0.0361358462242887 NA
0.0736102085738324 0.0736102085738324 NA
0.102360234124035 0.102360234124035 NA
0.187187180234302 0.187187180234302 NA
0.127148540716247 0.127148540716247 NA
0.161414843518529 0.161414843518529 NA
0.0836490211514747 0.0836490211514747 NA
0.157502930558994 0.157502930558994 NA
0.112554384703907 0.112554384703907 NA
0.167290536079671 0.167290536079671 NA
0.113070251361313 0.113070251361313 NA
0.126828344823327 0.126828344823327 NA
0.168429239924727 0.168429239924727 NA
0.172928764522487 0.172928764522487 NA
0.0510316003851354 0.0510316003851354 NA
0.0160305461271815 0.0160305461271815 NA
0.17101561823223 0.17101561823223 NA
0.126301115137982 0.126301115137982 NA
0.161763498796311 0.161763498796311 NA
0.198908192320173 0.198908192320173 NA
0.25786291095794 0.25786291095794 NA
0.08792202577858 0.08792202577858 NA
0.108335140909841 0.108335140909841 NA
0.0667763218426067 0.0667763218426067 NA
0.0711317929473392 0.0711317929473392 NA
0.081834970640335 0.081834970640335 NA
0.0628234340818388 0.0628234340818388 NA
0.107672629313729 0.107672629313729 NA
0.0783700686302637 0.0783700686302637 NA
0.13829353393564 0.13829353393564 NA
0.0593295611937403 0.0593295611937403 NA
0.0956647212858606 0.0956647212858606 NA
-0.0896192757135186 -0.0896192757135186 NA
-0.210854279035358 -0.210854279035358 NA
-0.178696625090025 -0.178696625090025 NA
0.0867626579363314 0.0867626579363314 NA
0.150595462399075 0.150595462399075 NA
0.13622932998541 0.13622932998541 NA
0.130540359994669 0.130540359994669 NA
0.129436044728553 0.129436044728553 NA
0.156893627945829 0.156893627945829 NA
0.179461722482111 0.179461722482111 NA
0.197914564761573 0.197914564761573 NA
0.249478315411469 0.249478315411469 NA
0.128776877935138 0.128776877935138 NA
0.415538490681827 0.415538490681827 NA
0.101490278361103 0.101490278361103 NA
0.119653396579199 0.119653396579199 NA
0.0718410427072076 0.0718410427072076 NA
0.0865755976571787 0.0865755976571787 NA
0.127517106851368 0.127517106851368 NA
0.164702203781243 0.164702203781243 NA
0.111522616107944 0.111522616107944 NA
0.2016479869595 0.2016479869595 NA
0.178048512237343 0.178048512237343 NA
0.332584028415912 0.332584028415912 NA
-0.0336626038500523 -0.0336626038500523 NA
0.04998105275806 0.04998105275806 NA
0.0221566945417955 0.0221566945417955 NA
0.0850261599945075 0.0850261599945075 NA
0.167609986495481 0.167609986495481 NA
0.280363556455793 0.280363556455793 NA
0.147057653858321 0.147057653858321 NA
0.225526366709095 0.225526366709095 NA
0.24440112531353 0.24440112531353 NA
0.190837457833434 0.190837457833434 NA
0.34465908425579 0.34465908425579 NA
0.154191290714978 0.154191290714978 NA
0.172035538161706 0.172035538161706 NA
0.194342043508076 0.194342043508076 NA
0.203249494369937 0.203249494369937 NA
0.172224573758651 0.172224573758651 NA
0.0791255384552443 0.0791255384552443 NA
0.116397234044193 0.116397234044193 NA
0.120410004277836 0.120410004277836 NA
0.0970766575616526 0.0970766575616526 NA
0.148362476842548 0.148362476842548 NA
0.166262581571841 0.166262581571841 NA
0.330430561294691 0.330430561294691 NA
3.09871030771746 3.09871030771746 NA
2.81450190203766 2.81450190203766 NA
2.73650394663789 2.73650394663789 NA
2.34052062090734 2.34052062090734 NA
2.42099937602931 2.42099937602931 NA
2.30015618233546 2.30015618233546 NA
2.47841860672524 2.47841860672524 NA
2.34387978920147 2.34387978920147 NA
2.2753575648175 2.2753575648175 NA
2.16576479592942 2.16576479592942 NA
0.665299301926876 0.665299301926876 NA
0.0221666824853202 0.0221666824853202 NA
0.101246523459075 0.101246523459075 NA
0.15020852557733 0.15020852557733 NA
0.138697468305351 0.138697468305351 NA
